ncessch,school_name,latitude,longitude,enrollment,teachers_fte,school_level,school_type,student_teacher_ratio,norm_enrollment,norm_student_teacher_ratio
62619003919,Parkview Elementary,34.055618,-118.024566,1037.0,49.0,1,1,21.163265306122447,0.06922819913130639,0.0523763167958836
62619003920,Willard F. Payne Elementary,34.062004,-118.022038,658.0,27.0,1,1,24.37037037037037,0.04390243902439025,0.060571644898731784
62619008913,Twin Lakes Elementary,34.071037,-118.004777,787.0,35.0,1,1,22.485714285714284,0.0525225526227865,0.05575565831102458
62622003921,Mountain View Elementary,34.026983,-117.591108,585.0,23.0,1,1,25.434782608695652,0.03902439024390244,0.0632916080290349
62622007789,Grace Yokley Junior High,34.02093,-117.583834,623.0,30.0,2,1,20.766666666666666,0.041563648513197465,0.051362862010221465
62622008914,Creek View Elementary,34.02443,-117.569528,646.0,26.0,1,1,24.846153846153847,0.043100567991981295,0.06178744594417508
62622010302,Ranch View Elementary,34.012945,-117.589099,853.0,37.0,1,1,23.054054054054053,0.056932843301035756,0.057207974584465214
62628003922,Benjamin Bubb Elementary,37.378875,-122.082497,357.0,16.0,1,1,22.3125,0.02378884062813231,0.05531303236797275
62628003923,Mariano Castro Elementary,37.394436,-122.093134,266.0,13.0,1,1,20.46153846153846,0.017707985299031073,0.05058314768706591
62628003924,Isaac Newton Graham Middle,37.38211,-122.084816,840.0,44.0,2,1,19.09090909090909,0.05606414968259272,0.04708068762583243
62628003926,Edith Landels Elementary,37.388332,-122.071317,404.0,20.0,1,1,20.2,0.026929502171734045,0.04991482112436116
62628006931,Crittenden Middle,37.411647,-122.085432,532.0,32.0,2,1,16.625,0.03548279318409623,0.040779386712095404
62628006932,Monta Loma Elementary,37.408973,-122.098523,271.0,16.0,1,1,16.9375,0.01804209822920147,0.04157793867120954
62628006933,Theuerkauf Elementary,37.405141,-122.084133,331.0,16.0,1,1,20.6875,0.02205145339124624,0.05116056218057922
62628007791,Amy Imai Elementary,37.375099,-122.075409,412.0,18.0,1,1,22.88888888888889,0.02746408286000668,0.05678591709256105
62628012540,Stevenson Elementary,37.403389,-122.083817,437.0,19.0,1,1,23.0,0.02913464751085867,0.05706984667802385
62628013928,Gabriela Mistral Elementary,37.395208,-122.093975,348.0,15.0,1,1,23.2,0.023187437353825592,0.057580919931856905
62628014375,Jose Antonio Vargas Elementary,37.393258,-122.062058,309.0,15.0,1,1,20.6,0.020581356498496493,0.050936967632027264
62631003929,Los Altos High,37.38621,-122.108503,2136.0,113.0,3,1,18.902654867256636,0.14266622118275976,0.04659962913268306
62631003930,Mountain View High,37.36026,-122.067154,2316.0,121.0,3,1,19.140495867768596,0.1546942866688941,0.047207400002815834
62631003931,Alta Vista High,37.360135,-122.063693,62.0,5.0,3,4,12.4,0.004076177748078851,0.029982964224872233
62634003932,Mt. Baldy Joint Elementary,34.231248,-117.662519,82.0,5.0,1,1,16.4,0.0054126294687604415,0.04020442930153322
62637000183,Crossroads High,37.979608,-122.02773,22.0,2.0,3,4,11.0,0.0014032743067156697,0.026405451448040886
62637001967,Diablo View Middle,37.930645,-121.922078,534.0,23.0,2,1,23.217391304347824,0.03561643835616438,0.05762536108436412
62637002932,Cambridge Elementary,37.954394,-122.045408,499.0,20.0,1,1,24.95,0.0332776478449716,0.06205281090289609
62637002956,Gregory Gardens Elementary,37.960458,-122.068179,352.0,12.0,1,1,29.333333333333332,0.02345472769796191,0.07325383304940375
62637003934,Ayers Elementary,37.9657,-121.9606,378.0,15.0,1,1,25.2,0.02519211493484798,0.0626916524701874
62637003935,Bancroft Elementary,37.929332,-122.03785,595.0,24.0,1,1,24.791666666666668,0.03969261610424324,0.0616482112436116
62637003936,Bel Air Elementary,38.020385,-121.937965,390.0,14.0,1,1,27.857142857142858,0.02599398596725693,0.06948162569968362
62637003941,College Park High,37.96502,-122.069874,1973.0,78.0,3,1,25.294871794871796,0.13177413965920481,0.06293408465469795
62637003942,Concord High,37.977791,-121.988325,1167.0,58.0,3,1,20.120689655172413,0.07791513531573672,0.04971215414439288
62637003944,El Dorado Middle,37.97646,-121.990855,810.0,34.0,2,1,23.823529411764707,0.05405947210157033,0.059174265958512884
62637003945,El Monte Elementary,37.968529,-122.013234,403.0,17.0,1,1,23.705882352941178,0.026862679585699965,0.05887363463272874
62637003946,Fair Oaks Elementary,37.944725,-122.050783,306.0,12.0,1,1,25.5,0.020380888740394253,0.06345826235093698
62637003947,Foothill Middle,37.921008,-122.015974,786.0,31.0,2,1,25.35483870967742,0.052455730036752427,0.06308732208605815
62637003950,Hidden Valley Elementary,37.9825,-122.0891,767.0,29.0,1,1,26.448275862068964,0.05118610090210492,0.0658814545027316
62637003951,Highlands Elementary,37.942142,-121.956996,482.0,17.0,1,1,28.352941176470587,0.03214166388239225,0.07074857200120253
62637003953,Holbrook Language Academy,37.993601,-122.026428,412.0,19.0,1,1,21.68421052631579,0.02746408286000668,0.053707522639648536
62637003956,Meadow Homes Elementary,37.965764,-122.039311,724.0,28.0,1,1,25.857142857142858,0.048312729702639494,0.06437089316135314
62637003957,Monte Gardens Elementary,37.987449,-122.005029,482.0,19.0,1,1,25.36842105263158,0.03214166388239225,0.06312202994709944
62637003958,Mountain View Elementary,37.96985,-121.980436,243.0,10.0,1,1,24.3,0.016171065820247243,0.06039182282793868
62637003959,Mt. Diablo Elementary,37.941581,-121.93955,667.0,21.0,1,1,31.761904761904763,0.044503842298696965,0.07945972256023365
62637003960,Mt. Diablo High,37.983027,-122.035833,1513.0,77.0,3,1,19.649350649350648,0.10103575008352823,0.04850771034757406
62637003961,Northgate High,37.90797,-122.008461,1496.0,63.0,3,1,23.746031746031747,0.09989976612094888,0.058976231037559834
62637003962,Oak Grove Middle,37.93919,-122.034363,734.0,30.0,2,1,24.466666666666665,0.04898095556298029,0.06081771720613288
62637003963,Olympic Continuation High,37.98035,-122.027919,292.0,22.0,3,4,13.272727272727273,0.01944537253591714,0.032213102059780084
62637003965,Pine Hollow Middle,37.940835,-121.954948,579.0,25.0,2,1,23.16,0.038623454727697966,0.057478705281090295
62637003966,Sunrise (Special Education),37.985853,-122.003726,21.0,3.0,1,2,7.0,0.0013364517206815904,0.016183986371379896
62637003967,Pleasant Hill Elementary,37.932862,-122.083227,570.0,19.0,1,1,30.0,0.03802205145339125,0.07495741056218058
62637003969,Riverview Middle,38.033171,-121.96666,716.0,30.0,2,1,23.866666666666667,0.04777814901436686,0.05928449744463374
62637003972,Shore Acres Elementary,38.035662,-121.970063,413.0,19.0,1,1,21.736842105263158,0.02753090544604076,0.05384201560118354
62637003973,Silverwood Elementary,37.963354,-121.972098,522.0,20.0,1,1,26.1,0.03481456732375543,0.06499148211243612
62637003974,Strandwood Elementary,37.950386,-122.077361,551.0,21.0,1,1,26.238095238095237,0.03675242231874374,0.06534436602579703
62637003975,Sun Terrace Elementary,38.000506,-122.029128,382.0,16.0,1,1,23.875,0.025459405278984295,0.059305792163543446
62637003977,Valhalla Elementary,37.9675,-122.0808,579.0,22.0,1,1,26.318181818181817,0.038623454727697966,0.06554901657116308
62637003978,Valle Verde Elementary,37.9338,-122.0143,464.0,15.0,1,1,30.933333333333334,0.030938857333778817,0.07734241908006816
62637003979,Valley View Middle,37.9653,-122.0675,732.0,30.0,2,1,24.4,0.048847310390912134,0.0606473594548552
62637003980,Walnut Acres Elementary,37.918339,-122.02015,670.0,25.0,1,1,26.8,0.0447043100567992,0.0667802385008518
62637003981,Westwood Elementary,37.9756,-121.991855,253.0,13.0,1,1,19.46153846153846,0.016839291680588037,0.04802778141790067
62637003983,Woodside Elementary,37.940041,-122.018506,282.0,11.0,1,1,25.636363636363637,0.018777146675576343,0.06380672138764132
62637003984,Wren Avenue Elementary,37.980793,-122.015866,308.0,13.0,1,1,23.692307692307693,0.020514533912462413,0.058838946402830564
62637003985,Ygnacio Valley Elementary,37.949841,-122.029705,423.0,17.0,1,1,24.88235294117647,0.028199131306381558,0.061879947890570206
62637003986,Ygnacio Valley High,37.934155,-122.026789,1230.0,61.0,3,1,20.16393442622951,0.08212495823588373,0.04982266037366996
62637007076,Pleasant Hill Middle,37.937253,-122.06659,706.0,30.0,2,1,23.533333333333335,0.04710992315402606,0.05843270868824532
62637007319,Sequoia Elementary,37.944112,-122.06905,592.0,21.0,1,1,28.19047619047619,0.039492148346140996,0.07033341445607204
62637008458,Diablo Community Day,37.944335,-122.043391,9.0,2.0,3,4,4.5,0.0005345806882726361,0.009795570698466783
62637008688,Eagle Peak Montessori,37.9117,-122.0111,305.0,11.0,1,1,27.727272727272727,0.020314066154360173,0.06914975995044138
62637008916,Sequoia Middle,37.9448,-122.0667,886.0,31.0,2,1,28.580645161290324,0.05913798864016038,0.0713304390833654
62637009406,Rio Vista Elementary,38.033474,-121.974917,446.0,16.0,1,1,27.875,0.029736050785165384,0.06952725724020443
62637009946,Horizons School: Independent Study,37.937253,-122.06659,531.0,27.0,4,4,19.666666666666668,0.035415970598062146,0.0485519591141397
62637010197,Prospect High (Continuation),37.937253,-122.06659,58.0,4.0,3,4,14.5,0.0038088874039425326,0.03534923339011925
62637010756,Delta View Elementary,38.011649,-121.966832,569.0,20.0,1,1,28.45,0.037955228867357166,0.07099659284497445
62637014515,Glenbrook Academy,37.995744,-122.034956,16.0,2.0,3,2,8.0,0.0010023387905111927,0.018739352640545145
62640001486,Ida Jew Academies,37.346,-121.7991,438.0,18.0,1,1,24.333333333333332,0.029201470096892748,0.06047700170357751
62640003987,August Boeger Middle,37.3477,-121.8009,428.0,20.0,2,1,21.4,0.028533244236551954,0.05298126064735945
62640003989,Mt. Pleasant Elementary,37.3549,-121.8104,236.0,10.0,1,1,23.6,0.015703307718008687,0.058603066439523004
62640003990,Robert Sanders Elementary,37.3521,-121.8018,315.0,16.0,1,1,19.6875,0.02098229201470097,0.048605195911413976
62640003991,Valle Vista Elementary,37.3393,-121.7915,242.0,12.0,1,1,20.166666666666668,0.016104243234213163,0.04982964224872232
62643003992,Mulberry Elementary,33.044038,-115.417305,66.0,4.0,1,1,16.5,0.004343468092215169,0.04045996592844975
62646003993,Mupu Elementary,34.386299,-119.071733,161.0,8.0,1,1,20.125,0.010691613765452723,0.04972316865417377
62649003994,Boron Junior-Senior High,35.004788,-117.654244,295.0,19.0,3,1,15.526315789473685,0.01964584029401938,0.03797184614005201
62649003995,Desert Junior-Senior High,34.924819,-117.943155,475.0,27.0,3,1,17.59259259259259,0.031673905780153694,0.043251940185500666
62649003999,Irving L. Branch Elementary,34.924419,-117.940384,270.0,10.0,2,1,27.0,0.01797527564316739,0.06729131175468485
62649004001,West Boron Elementary,35.004154,-117.693821,269.0,12.0,1,1,22.416666666666668,0.01790845305713331,0.05557921635434413
62649014594,William A. Bailey,34.927082,-117.939431,374.0,18.0,1,1,20.77777777777778,0.02492482459071166,0.05139125496876775
62664004011,Alta Heights Elementary,38.302744,-122.272777,278.0,12.0,1,1,23.166666666666668,0.018509856331440026,0.05749574105621807
62664004012,Bel Aire Park Elementary,38.326555,-122.306598,420.0,16.0,1,1,26.25,0.027998663548279318,0.06537478705281091
62664004013,Browns Valley Elementary,38.304905,-122.340362,464.0,18.0,1,1,25.77777777777778,0.030938857333778817,0.06416808631459399
62664004017,Donaldson Way Elementary,38.171771,-122.264673,487.0,19.0,1,1,25.63157894736842,0.03247577681256265,0.0637944947547745
62664004020,McPherson Elementary,38.315988,-122.291548,352.0,14.0,1,1,25.142857142857142,0.02345472769796191,0.06254563154052081
62664004022,Napa High,38.310654,-122.297509,1808.0,78.0,3,1,23.17948717948718,0.12074841296358169,0.057528502162233
62664004023,Napa Junction Elementary,38.18153,-122.2709,422.0,18.0,1,1,23.444444444444443,0.028132308720347478,0.058205565019875075
62664004024,Northwood Elementary,38.326098,-122.321039,362.0,16.0,1,1,22.625,0.024122953558302705,0.056111584327086884
62664004026,Phillips Elementary,38.283751,-122.26328,412.0,16.0,1,1,25.75,0.02746408286000668,0.06409710391822829
62664004027,Pueblo Vista Elementary,38.316647,-122.316388,478.0,20.0,1,1,23.9,0.03187437353825593,0.059369676320272576
62664004028,Redwood Middle,38.322886,-122.315195,828.0,35.0,2,1,23.65714285714286,0.055262278650183766,0.058749087369189594
62664004031,Shearer Elementary,38.290315,-122.290332,427.0,16.0,1,1,26.6875,0.028466421650517874,0.0664927597955707
62664004032,Silverado Middle,38.2959,-122.26178,678.0,30.0,2,1,22.6,0.045238890745071834,0.05604770017035776
62664004033,Snow Elementary,38.278271,-122.304671,380.0,17.0,1,1,22.352941176470587,0.02532576010691614,0.05541637438621105
62664004036,Vichy Elementary,38.334824,-122.257008,306.0,12.0,1,1,25.5,0.020380888740394253,0.06345826235093698
62664004037,Vintage High,38.333255,-122.304697,1853.0,79.0,3,1,23.455696202531644,0.12375542933511527,0.058234317382959914
62664004038,West Park Elementary,38.30975,-122.31585,274.0,13.0,1,1,21.076923076923077,0.018242565987303706,0.052155680775782996
62664004039,Napa Valley Language Academy,38.29676,-122.30547,636.0,25.0,1,1,25.44,0.042432342131640495,0.06330494037478707
62664004695,River Middle,38.340434,-122.323447,429.0,17.0,2,1,25.235294117647058,0.028600066822586034,0.06278184186792264
62664006081,New Technology High,38.305118,-122.289118,367.0,17.0,3,4,21.58823529411765,0.024457066488473102,0.053462270768614095
62664007575,American Canyon Middle,38.1706,-122.267818,1008.0,39.0,2,1,25.846153846153847,0.06729034413631808,0.06434281221334033
62664010563,Valley Oak High,38.314468,-122.301645,156.0,10.0,3,4,15.6,0.010357500835282325,0.038160136286201025
62664010976,Canyon Oaks Elementary,38.167978,-122.243477,669.0,25.0,1,1,26.76,0.04463748747076512,0.06667802385008519
62664011258,Harvest Middle,38.286887,-122.303473,528.0,22.0,2,1,24.0,0.03521550283995991,0.0596252129471891
62664011271,Napa Valley Independent Studies,38.31374,-122.299073,302.0,9.0,4,4,33.55555555555556,0.020113598396257936,0.08404315729699036
62664012535,American Canyon High,38.167896,-122.239326,1718.0,69.0,3,1,24.89855072463768,0.11473438022051453,0.06192133916006222
62664014216,Willow Elementary,38.33708,-122.31279,471.0,20.0,1,1,23.55,0.031406615436017374,0.058475298126064744
62667004042,Central Elementary,32.6761,-117.101,491.0,24.0,1,1,20.458333333333332,0.03274306715669897,0.05057495741056218
62667004043,El Toyon Elementary,32.688,-117.0887,476.0,20.0,1,1,23.8,0.03174072836618778,0.059114139693356056
62667004044,Ira Harbison,32.685785,-117.073229,394.0,16.0,1,1,24.625,0.02626127631139325,0.061222316865417375
62667004045,Kimball,32.6659,-117.1065,397.0,15.0,1,1,26.466666666666665,0.026461744069495488,0.06592844974446338
62667004046,Las Palmas,32.6714,-117.0838,504.0,23.0,1,1,21.91304347826087,0.033611760775142004,0.054292274646322504
62667004047,Lincoln Acres,32.6701,-117.0763,485.0,25.0,1,1,19.4,0.03234213164049449,0.04787052810902896
62667004048,Olivewood,32.6624,-117.0941,469.0,21.0,1,1,22.333333333333332,0.03127297026394922,0.05536626916524702
62667004049,John A. Otis Elementary,32.669453,-117.096691,398.0,16.0,1,1,24.875,0.026528566655529568,0.06186115843270869
62667004050,Palmer Way,32.6795,-117.0762,457.0,18.0,1,1,25.38888888888889,0.03047109923154026,0.06317433276547417
62667009590,Rancho de la Nacion,32.6877,-117.0906,362.0,15.0,1,1,24.133333333333333,0.024122953558302705,0.059965928449744466
62676004057,Needles High,34.840118,-114.615779,294.0,14.0,3,1,21.0,0.0195790177079853,0.05195911413969336
62676004059,Vista Colorado Elementary,34.839728,-114.618622,345.0,17.0,1,1,20.294117647058822,0.022986969595723352,0.050155326184988476
62676009951,Needles Middle,34.840115,-114.618622,201.0,10.0,2,1,20.1,0.013364517206815902,0.04965928449744464
62676013880,Chemehuevi Valley Elementary,34.50873,-114.408228,34.0,2.0,1,1,17.0,0.002205145339124624,0.04173764906303237
62676013912,Needles Community Day,34.839919,-114.605163,22.0,2.0,3,4,11.0,0.0014032743067156697,0.026405451448040886
62682004060,Deer Creek Elementary,39.251132,-121.029312,287.0,15.0,1,1,19.133333333333333,0.019111259605746743,0.04718909710391823
62682004062,Seven Hills Intermediate,39.254791,-121.031104,378.0,20.0,2,1,18.9,0.02519211493484798,0.04659284497444634
62688004064,Nevada Union High,39.239975,-121.054894,1477.0,66.0,3,1,22.37878787878788,0.09863013698630137,0.05548242217748181
62688007794,North Point Academy,39.24008,-121.05645,137.0,6.0,3,4,22.833333333333332,0.009087871700634813,0.056643952299829645
62688008918,Bear River High,39.046691,-121.075735,547.0,25.0,3,1,21.88,0.03648513197460742,0.05420783645655877
62688009953,Silver Springs High (Continuation),39.211396,-121.063247,168.0,13.0,3,4,12.923076923076923,0.01115937186769128,0.03131961735028175
62688011700,William & Marian Ghidotti High,39.23636,-121.04626,152.0,6.0,3,4,25.333333333333332,0.010090210491146006,0.06303236797274277
62691004065,Alvarado Elementary,37.5955,-122.0768,630.0,25.0,1,1,25.2,0.04203140661543602,0.0626916524701874
62691004066,Itliong-Vera Cruz,37.5945,-122.0758,1113.0,49.0,2,1,22.714285714285715,0.07430671566989643,0.05633974202969093
62691004071,Hillview Crest Elementary,37.6146,-122.0352,443.0,19.0,1,1,23.31578947368421,0.029535583027063148,0.05787680444723393
62691004072,James Logan High,37.5915,-122.0252,3424.0,141.0,3,1,24.28368794326241,0.2287337119946542,0.06035013954837073
62691004073,Cesar Chavez Middle,37.5912,-122.0483,936.0,42.0,2,1,22.285714285714285,0.06247911794186435,0.055244585057191535
62691004074,Searles Elementary,37.5955,-122.0277,685.0,28.0,1,1,24.464285714285715,0.04570664884731039,0.060811633000730114
62691007480,Tom Kitayama Elementary,37.5987,-122.0503,623.0,25.0,1,1,24.92,0.041563648513197465,0.06197614991482113
62691007481,Guy Jr. Emanuele Elementary,37.6005,-122.016,578.0,25.0,1,1,23.12,0.03855663214166388,0.057376490630323684
62691007795,Pioneer Elementary,37.5724,-122.0708,633.0,26.0,1,1,24.346153846153847,0.04223187437353826,0.06050976280959246
62691008675,Delaine Eastin Elementary,37.5674,-122.0742,617.0,27.0,1,1,22.85185185185185,0.041162712996992985,0.05669127389740678
62691011551,Core Learning Academy at Conley-Caraballo High,37.6151,-122.028,147.0,7.0,3,4,21.0,0.00975609756097561,0.05195911413969336
62691013202,Decoto School for Independent Study,37.606642,-122.027796,589.0,19.0,4,4,31.0,0.03929168058803876,0.07751277683134583
62697004075,New Hope Elementary,38.229084,-121.424197,187.0,10.0,1,1,18.7,0.01242900100233879,0.04608177172061329
62703004076,New Jerusalem Elementary,37.667944,-121.324145,24.0,1.0,1,1,24.0,0.0015369194787838289,0.0596252129471891
62703010391,Delta Charter,37.667944,-121.324145,862.0,48.0,4,1,17.958333333333332,0.057534246575342465,0.04418654173764906
62703012204,New Jerusalem,37.667944,-121.324145,219.0,8.0,1,1,27.375,0.014567323755429334,0.06824957410562181
62703013736,Delta Home Charter,37.667944,-121.324145,297.0,11.0,4,1,27.0,0.019779485466087536,0.06729131175468485
62703013884,Delta Bridges Charter,38.009267,-121.30148,248.0,10.0,1,1,24.8,0.01650517875041764,0.0616695059625213
62703014175,Delta Keys Charter,37.667944,-121.324145,164.0,6.0,4,1,27.333333333333332,0.010892081523554961,0.06814310051107325
62703014183,Delta Charter Online,37.667944,-121.324145,215.0,8.0,4,1,26.875,0.014300033411293017,0.06697189097103919
62704004078,Montgomery Creek Elementary,40.843505,-121.920753,87.0,6.0,1,1,14.5,0.005746742398930839,0.03534923339011925
62706001921,Crossroads High (Alternative),37.549777,-122.036864,162.0,6.0,4,4,27.0,0.010758436351486801,0.06729131175468485
62706004079,Birch Grove Primary,37.5292,-122.0156,360.0,16.0,1,1,22.5,0.023989308386234545,0.05579216354344123
62706004080,Bridgepoint High (Continuation),37.54989,-122.037687,62.0,5.0,3,4,12.4,0.004076177748078851,0.029982964224872233
62706004081,Coyote Hills Elementary,37.5388,-122.0422,520.0,23.0,1,1,22.608695652173914,0.03468092215168727,0.05606992074661137
62706004082,John F. Kennedy Elementary,37.5521,-122.0426,400.0,18.0,1,1,22.22222222222222,0.026662211827597728,0.055082339579784215
62706004083,Lincoln Elementary,37.5358,-122.0525,372.0,17.0,1,1,21.88235294117647,0.024791179418643502,0.05421384908307446
62706004085,Newark Memorial High,37.5208,-122.0019,1634.0,63.0,3,1,25.936507936507937,0.10912128299365186,0.06457370000811229
62706004086,Birch Grove Intermediate,37.5346,-122.0227,422.0,17.0,1,1,24.823529411764707,0.028132308720347478,0.06172963222767813
62706004087,E. L. Musick Elementary,37.5437,-122.0308,176.0,9.0,1,1,19.555555555555557,0.011693952555963914,0.0482680295286769
62706004090,August Schilling Elementary,37.528,-122.0471,379.0,17.0,1,1,22.294117647058822,0.02525893752088206,0.055266058723318974
62706007796,Newark Junior High,37.5423,-122.0407,679.0,34.0,2,1,19.970588235294116,0.04530571333110592,0.04932859003908207
62712004093,Newcastle Elementary,38.871389,-121.136828,165.0,10.0,1,1,16.5,0.010958904109589041,0.04045996592844975
62712011001,Newcastle Charter,38.871389,-121.136828,265.0,10.0,1,1,26.5,0.017641162712996993,0.06601362862010222
62718004094,Meadows Elementary,34.3915,-118.5549,648.0,25.0,1,1,25.92,0.04323421316404945,0.06453151618398638
62718004095,Newhall Elementary,34.3818,-118.5321,567.0,24.0,1,1,23.625,0.03782158369528901,0.05866695059625213
62718004096,Old Orchard Elementary,34.3813,-118.5478,534.0,24.0,1,1,22.25,0.03561643835616438,0.055153321976149916
62718004097,Peachland Avenue Elementary,34.3753,-118.5454,451.0,19.0,1,1,23.736842105263158,0.030070163715335784,0.05895274813951404
62718004098,Wiley Canyon Elementary,34.376,-118.5588,441.0,18.0,1,1,24.5,0.029401937854994988,0.060902896081771726
62718004595,Stevenson Ranch Elementary,34.391,-118.596,707.0,27.0,1,1,26.185185185185187,0.047176745740060144,0.06520916146129094
62718009410,Valencia Valley Elementary,34.4085,-118.5472,674.0,28.0,1,1,24.071428571428573,0.04497160040093552,0.05980773910927234
62718010904,Oak Hills Elementary,34.4046,-118.5921,504.0,20.0,1,1,25.2,0.033611760775142004,0.0626916524701874
62718011317,Dr. J. Michael McGrath Elementary,34.376,-118.5138,525.0,22.0,1,1,23.863636363636363,0.03501503508185767,0.05927675391048475
62718011329,Pico Canyon Elementary,34.3821,-118.579,780.0,31.0,1,1,25.161290322580644,0.052054794520547946,0.0625927350662197
62720004099,Bonita Elementary,37.392074,-121.076838,141.0,6.0,1,1,23.5,0.009355162044771131,0.05834752981260648
62720004100,Orestimba High,37.322053,-121.031412,979.0,45.0,3,1,21.755555555555556,0.06535248914132977,0.053889835320840435
62720004101,Von Renner Elementary,37.308797,-121.027142,516.0,24.0,1,1,21.5,0.03441363180755096,0.053236797274275986
62720004102,Yolo Junior High,37.312276,-121.034809,729.0,40.0,2,1,18.225,0.04864684263280989,0.044867972742759804
62720006764,Newman-Crows Landing Independent Study,37.321072,-121.024195,54.0,1.0,4,4,54.0,0.0035415970598062143,0.13628620102214653
62720007798,West Side Valley High (Continuation),37.320651,-121.024112,17.0,1.0,3,4,17.0,0.0010691613765452723,0.04173764906303237
62720011360,Hunt Elementary,37.319607,-121.029307,279.0,15.0,1,1,18.6,0.018576678917474106,0.04582623509369677
62720012979,Hurd Barrington Elementary,37.322989,-121.014929,424.0,19.0,1,1,22.31578947368421,0.028265953892415634,0.05532143817806868
62724000755,Abraham Lincoln Elementary,33.610015,-117.860749,311.0,16.0,1,1,19.4375,0.02071500167056465,0.047966354344122664
62724002341,Victoria Elementary,33.651985,-117.941524,296.0,19.0,1,1,15.578947368421053,0.019712662880053456,0.03810633910158702
62724004104,Roy O. Andersen Elementary,33.621247,-117.85609,245.0,15.0,1,1,16.333333333333332,0.016304710992315403,0.04003407155025553
62724004106,California Elementary,33.68893,-117.925661,363.0,18.0,1,1,20.166666666666668,0.024189776144336785,0.04982964224872232
62724004107,College Park Elementary,33.661133,-117.910906,488.0,24.0,1,1,20.333333333333332,0.03254259939859673,0.05025553662691652
62724004109,Corona del Mar High,33.633584,-117.876928,2091.0,88.0,3,1,23.761363636363637,0.1396592048112262,0.059015409632956484
62724004110,Costa Mesa High,33.670786,-117.906539,1755.0,91.0,3,1,19.285714285714285,0.11720681590377548,0.04757848624969579
62724004113,Horace Ensign Intermediate,33.619521,-117.916569,989.0,43.0,2,1,23.0,0.06602071500167056,0.05706984667802385
62724004114,Estancia High,33.658641,-117.934519,1153.0,57.0,3,1,20.228070175438596,0.07697961911125961,0.0499865507038465
62724004115,Harbor View Elementary,33.603015,-117.869497,306.0,16.0,1,1,19.125,0.020380888740394253,0.04716780238500852
62724004116,Heinz Kaiser Elementary,33.645352,-117.902518,517.0,28.0,1,1,18.464285714285715,0.03448045439358503,0.04547943538573863
62724004117,Killybrooke Elementary,33.685437,-117.914474,391.0,20.0,1,1,19.55,0.02606080855329101,0.048253833049403755
62724004120,Mariners Elementary,33.631542,-117.904511,474.0,26.0,1,1,18.23076923076923,0.03160708319411962,0.04488271524046652
62724004122,Back Bay High,33.653771,-117.889792,134.0,11.0,3,4,12.181818181818182,0.008887403942532575,0.02942542976614527
62724004123,Newport Elementary,33.606066,-117.918609,305.0,15.0,1,1,20.333333333333332,0.020314066154360173,0.05025553662691652
62724004124,Newport Harbor High,33.623543,-117.912667,2270.0,93.0,3,1,24.408602150537636,0.15162044771132643,0.06066934110018136
62724004125,Newport Heights Elementary,33.627859,-117.919758,433.0,24.0,1,1,18.041666666666668,0.02886735716672235,0.044399488926746174
62724004127,Paularino Elementary,33.682816,-117.902362,352.0,18.0,1,1,19.555555555555557,0.02345472769796191,0.0482680295286769
62724004128,Pomona Elementary,33.64958,-117.928194,330.0,16.0,1,1,20.625,0.021984630805212162,0.05100085178875639
62724004130,Sonora Elementary,33.675815,-117.895931,381.0,19.0,1,1,20.05263157894737,0.025392582692950215,0.04953824083206313
62724004131,Charles W. Tewinkle Middle,33.687822,-117.924355,532.0,29.0,2,1,18.344827586206897,0.03548279318409623,0.045174176114668396
62724004132,Whittier Elementary,33.640496,-117.940071,494.0,27.0,1,1,18.296296296296298,0.032943534914801204,0.04505016089343177
62724004133,Wilson Elementary,33.655575,-117.932742,363.0,16.0,1,1,22.6875,0.024189776144336785,0.056271294718909716
62724007193,Everett A. Rea Elementary,33.650397,-117.925913,322.0,15.0,1,1,21.466666666666665,0.021450050116939526,0.053151618398637135
62724007194,Maude B. Davis Elementary,33.669717,-117.901883,518.0,22.0,1,1,23.545454545454547,0.03454727697961912,0.05846368282484127
62724008244,Eastbluff Elementary,33.641718,-117.879687,326.0,18.0,1,1,18.11111111111111,0.021717340461075842,0.04457694491766042
62724008544,Newport Coast Elementary,33.606165,-117.825829,410.0,22.0,1,1,18.636363636363637,0.02733043768793852,0.045919157503484596
62724008919,Monte Vista High/Cloud Campus,33.653771,-117.889792,403.0,27.0,4,4,14.925925925925926,0.026862679585699965,0.036437630134393335
62724009593,Adams Elementary,33.674183,-117.93274,353.0,18.0,1,1,19.61111111111111,0.02352155028399599,0.048409994321408294
62724009594,Woodland Elementary,33.64146,-117.903523,427.0,21.0,1,1,20.333333333333332,0.028466421650517874,0.05025553662691652
62724011702,Early College High,33.680257,-117.928113,212.0,10.0,3,4,21.2,0.014099565653190777,0.05247018739352641
62730004135,Nicasio,38.068422,-122.703764,36.0,3.0,1,1,12.0,0.0023387905111927833,0.028960817717206135
62745004136,Norris Elementary,35.4243,-119.1357,879.0,35.0,1,1,25.114285714285714,0.05867023053792182,0.06247262107568752
62745008703,William B. Bimat Elementary,35.4104,-119.0992,506.0,25.0,1,1,20.24,0.03374540594721016,0.05001703577512777
62745008920,Norris Middle,35.4242,-119.109,912.0,37.0,2,1,24.64864864864865,0.060875375877046445,0.06128274782448548
62745009595,Olive Drive Elementary,35.4149,-119.0889,741.0,29.0,1,1,25.551724137931036,0.049448713665218844,0.06359043646830759
