ncessch,school_name,latitude,longitude,enrollment,teachers_fte,school_level,school_type,student_teacher_ratio,norm_enrollment,norm_student_teacher_ratio,total_athletes,norm_total_athletes
63384005283,Sutter Middle,38.573742,-121.463603,1088.0,43.0,2,1,25.302325581395348,0.0726361510190444,0.0629531318093578,-4.0,0.0
63384005284,Sutterville Elementary,38.52889,-121.500785,404.0,17.0,1,1,23.764705882352946,0.026929502171734,0.0590239502956208,-4.0,0.0
63384005285,Tahoe Elementary,38.54568,-121.435565,267.0,15.0,1,1,17.8,0.0177748078850651,0.0437819420783645,-4.0,0.0
63384005286,Theodore Judah Elementary,38.577255,-121.451138,412.0,21.0,1,1,19.61904761904762,0.0274640828600066,0.0484302750060842,-4.0,0.0
63384005289,Will C. Wood Middle,38.517224,-121.430312,671.0,32.0,2,1,20.96875,0.0447711326428332,0.0518792589437819,-4.0,0.0
63384005290,William Land Elementary,38.567085,-121.496605,366.0,16.0,1,1,22.875,0.024390243902439,0.0567504258943782,-4.0,0.0
63384005291,Woodbine Elementary,38.504176,-121.479251,277.0,13.0,1,1,21.307692307692307,0.0184430337454059,0.0527453806840518,-4.0,0.0
63384006327,Capital City Independent Study,38.493699,-121.481672,1153.0,27.0,4,4,42.7037037037037,0.0769796191112596,0.1074200265000946,-4.0,0.0
63384007242,Alice Birney Waldorf-Inspired,38.512594,-121.509341,490.0,20.0,1,1,24.5,0.0326762445706648,0.0609028960817717,-4.0,0.0
63384008282,Success Academy,38.487037,-121.486706,2.0,3.0,2,4,0.6666666666666666,6.682258603407952e-05,0.0,-4.0,0.0
63384009430,Martin Luther King Jr.,38.489824,-121.542461,344.0,19.0,1,1,18.105263157894736,0.0229201470096892,0.0445620012552676,-4.0,0.0
63384010040,Leonardo Da Vinci,38.531394,-121.489875,820.0,36.0,1,1,22.77777777777778,0.0547276979619111,0.0565019875070982,-4.0,0.0
63384010358,Cesar Chavez Intermediate,38.486847,-121.47205,354.0,15.0,2,1,23.6,0.02358837287003,0.058603066439523,-4.0,0.0
63384010600,West Campus,38.529322,-121.439183,834.0,31.0,3,1,26.90322580645161,0.0556632141663882,0.0670440182447656,452.0,0.19528907922912206
63384011078,Arthur A. Benjamin Health Professions High,38.562059,-121.51137,208.0,11.0,3,1,18.90909090909091,0.0138322753090544,0.0466160755768933,-4.0,0.0
63384011191,Rosemont High,38.543828,-121.342426,1490.0,66.0,3,1,22.57575757575757,0.0994988306047444,0.0559857518971658,470.0,0.20299785867237688
63384011194,The MET,38.56731,-121.50135,242.0,12.0,3,1,20.166666666666668,0.0161042432342131,0.0498296422487223,-4.0,0.0
63384011195,George Washington Carver School of Arts and Science,38.564742,-121.316463,259.0,12.0,3,1,21.58333333333333,0.0172402271967925,0.053449744463373,-4.0,0.0
63384011196,New Technology High,38.518504,-121.503673,174.0,9.0,3,1,19.33333333333333,0.0115603073838957,0.0477001703577512,-4.0,0.0
63384011917,John Morse Therapeutic Center,38.49685,-121.49348,36.0,6.0,2,2,6.0,0.0023387905111927,0.0136286201022146,-4.0,0.0
63384012139,School of Engineering & Sciences,38.494516,-121.536019,546.0,22.0,3,4,24.818181818181817,0.0364183093885733,0.0617159671674152,-4.0,0.0
63384014056,Washington Elementary,38.582459,-121.48107,316.0,14.0,1,1,22.571428571428573,0.021049114600735,0.0559746897055244,-4.0,0.0
63386000769,Lake Forest Elementary,33.644479,-117.671278,624.0,26.0,1,1,24.0,0.0416304710992315,0.0596252129471891,-4.0,0.0
63386000770,Portola Hills Elementary,33.679201,-117.632124,686.0,26.0,1,1,26.384615384615383,0.0457734714333444,0.0657187786659677,-4.0,0.0
63386002404,Rancho Santa Margarita Intermediate,33.643257,-117.58904,1047.0,43.0,2,1,24.348837209302324,0.0698964249916471,0.06051661978527,-4.0,0.0
63386003453,Robinson Elementary,33.651217,-117.573046,463.0,18.0,1,1,25.72222222222222,0.0308720347477447,0.0640261215218625,-4.0,0.0
63386003468,Foothill Ranch Elementary,33.682212,-117.661503,1046.0,40.0,1,1,26.15,0.0698296024056131,0.0651192504258943,-4.0,0.0
63386005294,Del Cerro Elementary,33.607734,-117.681067,377.0,17.0,1,1,22.176470588235293,0.0251252923488139,0.0549654273975348,-4.0,0.0
63386005295,De Portola Elementary,33.601806,-117.658737,537.0,21.0,1,1,25.571428571428573,0.0358169061142666,0.0636407885130202,-4.0,0.0
63386005296,El Toro High,33.637841,-117.688862,2171.0,89.0,3,1,24.39325842696629,0.1450050116939525,0.0606301322665237,852.0,0.3665952890792291
63386005297,Esperanza Education Center,33.598129,-117.667026,74.0,6.0,3,2,12.333333333333334,0.0048780487804878,0.0298126064735945,-4.0,0.0
63386005298,Ralph A. Gates DLI Magnet Elementary,33.615596,-117.697801,944.0,33.0,1,1,28.60606060606061,0.0630136986301369,0.0713953848536472,-4.0,0.0
63386005299,Glen Yermo Elementary,33.629227,-117.668267,351.0,16.0,1,1,21.9375,0.0233879051119278,0.0543547700170357,-4.0,0.0
63386005300,La Madera Elementary,33.639511,-117.689492,590.0,24.0,1,1,24.58333333333333,0.0393585031740728,0.0611158432708688,-4.0,0.0
63386005301,La Paz Intermediate,33.597476,-117.667764,734.0,31.0,2,1,23.677419354838708,0.0489809555629802,0.0588009012474583,-4.0,0.0
63386005303,Laguna Hills High,33.593163,-117.703638,1437.0,65.0,3,1,22.107692307692307,0.0959572335449382,0.054789673699384,835.0,0.35931477516059956
63386005304,Linda Vista Magnet Elementary,33.595731,-117.665603,299.0,13.0,1,1,23.0,0.0199131306381556,0.0570698466780238,-4.0,0.0
63386005305,Lomarena Elementary,33.595585,-117.693242,576.0,22.0,1,1,26.181818181818183,0.0384229869695957,0.0652005575344587,-4.0,0.0
63386005306,Los Alisos Intermediate,33.617039,-117.690659,729.0,33.0,2,1,22.09090909090909,0.0486468426328098,0.0547467864333281,-4.0,0.0
63386005307,Mission Viejo High,33.597758,-117.672095,1804.0,78.0,3,1,23.128205128205128,0.1204811226194453,0.0573974577381732,1542.0,0.6620985010706638
63386005308,Montevideo Elementary,33.612998,-117.667897,509.0,23.0,1,1,22.130434782608692,0.0339458737053124,0.0548477890526627,-4.0,0.0
63386005310,Olivewood Elementary,33.62326,-117.705132,382.0,15.0,1,1,25.466666666666665,0.0254594052789842,0.0633730834752981,-4.0,0.0
63386005311,Rancho Canada Elementary,33.646116,-117.692132,566.0,23.0,1,1,24.608695652173918,0.0377547611092549,0.0611806532849418,-4.0,0.0
63386005312,San Joaquin Elementary,33.616687,-117.74264,263.0,11.0,1,1,23.90909090909091,0.0175075175409288,0.0593929069227195,-4.0,0.0
63386005313,Santiago STEAM Magnet Elementary,33.632784,-117.69393,506.0,20.0,1,1,25.3,0.0337454059472101,0.0629471890971039,-4.0,0.0
63386005314,Serrano Intermediate,33.635967,-117.701021,1012.0,44.0,2,1,23.0,0.0675576344804543,0.0570698466780238,-4.0,0.0
63386005315,Silverado High,33.62106,-117.68283,245.0,17.0,3,4,14.411764705882351,0.0163047109923154,0.0351237598957811,-4.0,0.0
63386005316,Trabuco Elementary,33.658773,-117.589855,81.0,3.0,1,1,27.0,0.0053458068827263,0.0672913117546848,-4.0,0.0
63386005317,Valencia Elementary,33.592648,-117.682133,544.0,21.0,1,1,25.904761904761905,0.0362846642165051,0.0644925772694086,-4.0,0.0
63386007199,SVUSD Virtual Academy (Alternative),33.609623,-117.67649,462.0,17.0,4,4,27.176470588235293,0.0308052121617106,0.067742258743361,-4.0,0.0
63386007200,Melinda Heights Elementary,33.657796,-117.614444,978.0,38.0,1,1,25.73684210526316,0.0652856665552956,0.0640634806778445,-4.0,0.0
63386007341,Del Lago Elementary,33.647867,-117.656193,357.0,15.0,1,1,23.8,0.0237888406281323,0.059114139693356,-4.0,0.0
63386008957,Trabuco Hills High,33.654463,-117.650764,2676.0,113.0,3,1,23.68141592920354,0.1787504176411627,0.0588111139587824,1740.0,0.7468950749464668
63386009186,Trabuco Mesa Elementary,33.653421,-117.579725,686.0,29.0,1,1,23.655172413793103,0.0457734714333444,0.0587440521647183,-4.0,0.0
63386010043,Cielo Vista Elementary,33.646179,-117.585945,600.0,24.0,1,1,25.0,0.0400267290344136,0.0621805792163543,-4.0,0.0
63390006759,Dena Boer,37.698237,-121.082405,461.0,21.0,1,1,21.952380952380956,0.0307383895756765,0.0543927963008031,-4.0,0.0
63390009432,Sisk Elementary,37.715205,-121.081548,293.0,13.0,1,1,22.53846153846154,0.0195121951219512,0.055890446861486,-4.0,0.0
63390010694,Salida Elementary,37.704195,-121.087222,288.0,13.0,1,1,22.153846153846157,0.0191780821917808,0.0549076136810378,-4.0,0.0
63390011496,Salida Middle School - Vella Campus,37.711625,-121.096493,789.0,37.0,2,1,21.324324324324323,0.0526561977948546,0.0527878815783415,-4.0,0.0
63390012472,Independence Charter,37.695843,-121.058015,30.0,1.0,1,1,30.0,0.0019378549949883,0.0749574105621805,-4.0,0.0
63390014035,Mildred Perkins Elementary,37.695843,-121.058015,370.0,17.0,1,1,21.764705882352946,0.0246575342465753,0.0539132177572903,-4.0,0.0
63393005319,Boronda Elementary,36.697184,-121.674734,272.0,14.0,1,1,19.428571428571427,0.0181089208152355,0.0479435385738622,-4.0,0.0
63393005320,El Gabilan Elementary,36.7002,-121.6422,570.0,25.0,1,1,22.8,0.0380220514533912,0.0565587734241908,-4.0,0.0
63393005321,Henry F. Kammann Elementary,36.7,-121.6587,706.0,28.0,1,1,25.214285714285715,0.047109923154026,0.062728157702604,-4.0,0.0
63393005323,Loma Vista Elementary,36.7085,-121.6229,463.0,20.0,1,1,23.15,0.0308720347477447,0.0574531516183986,-4.0,0.0
63393005324,Los Padres Elementary,36.6705,-121.6219,697.0,29.0,1,1,24.03448275862069,0.0465085198797193,0.0597133290254361,-4.0,0.0
63393005325,Mission Park Elementary,36.666724,-121.66797,592.0,23.0,1,1,25.73913043478261,0.0394921483461409,0.0640693281979112,-4.0,0.0
63393005326,Monterey Park Elementary,36.6562,-121.6504,527.0,23.0,1,1,22.91304347826087,0.0351486802539258,0.0568476409154877,-4.0,0.0
63393005327,Natividad Elementary,36.7037,-121.6374,658.0,26.0,1,1,25.307692307692307,0.0439024390243902,0.0629668457607128,-4.0,0.0
63393005328,Roosevelt Elementary,36.675364,-121.66148,508.0,21.0,1,1,24.19047619047619,0.0338790511192783,0.060111949379411,-4.0,0.0
63393005329,Sherwood Elementary,36.6717,-121.6349,905.0,38.0,1,1,23.81578947368421,0.0604076177748078,0.0591544875818165,-4.0,0.0
63393005331,University Park Elementary,36.671,-121.6789,493.0,21.0,1,1,23.476190476190474,0.0328767123287671,0.0582866877585787,-4.0,0.0
63393010045,Laurel Wood Elementary,36.691,-121.6636,425.0,19.0,1,1,22.36842105263158,0.0283327764784497,0.0554559311396037,-4.0,0.0
63393010970,Boronda Meadows,36.6933,-121.6701,634.0,28.0,1,1,22.642857142857142,0.0422986969595723,0.0561572158676076,-4.0,0.0
63393012359,Lincoln Elementary,36.6657,-121.651,535.0,24.0,1,1,22.291666666666668,0.0356832609421984,0.0552597955706984,-4.0,0.0
63393014538,Salinas City Virtual Academy,36.699277,-121.659274,302.0,13.0,1,4,23.23076923076923,0.0201135983962579,0.0576595465862927,0.0,0.0017130620985010706
63398000677,Harden Middle,36.710109,-121.646283,1104.0,54.0,2,1,20.444444444444443,0.0737053123955897,0.0505394662123793,-4.0,0.0
63398004694,Everett Alvarez High,36.712333,-121.61604,2113.0,93.0,3,1,22.72043010752688,0.1411293017039759,0.0563554432049238,641.0,0.2762312633832976
63398005332,Alisal High,36.684893,-121.601578,3008.0,123.0,3,1,24.45528455284553,0.2009355162044771,0.0607886317364025,444.0,0.19186295503211992
63398005333,El Sausal Middle,36.674162,-121.623715,1051.0,49.0,2,1,21.448979591836736,0.0701637153357835,0.0531064214442165,-4.0,0.0
63398005334,Mount Toro High,36.6868,-121.64652,205.0,12.0,3,4,17.083333333333332,0.0136318075509522,0.0419505962521294,-4.0,0.0
63398005335,North Salinas High,36.706194,-121.645519,2104.0,97.0,3,1,21.690721649484537,0.1405278984296692,0.0537241609441683,406.0,0.17558886509635974
63398005336,Salinas High,36.667056,-121.65809,2668.0,119.0,3,1,22.42016806722689,0.1782158369528901,0.0555881637152305,966.0,0.4154175588865096
63398005337,Washington Middle,36.669593,-121.664081,1116.0,50.0,2,1,22.32,0.0745071834279986,0.0553321976149914,-4.0,0.0
63398008745,La Paz Middle,36.690589,-121.604588,1156.0,54.0,2,1,21.40740740740741,0.0771800868693618,0.0530001892863903,-4.0,0.0
63398010561,Carr Lake Community Day,36.686327,-121.645107,10.0,1.0,3,4,10.0,0.0006014032743067,0.0238500851788756,-4.0,0.0
63398012977,El Puente,36.686327,-121.645107,372.0,20.0,3,4,18.6,0.0247911794186435,0.0458262350936967,-4.0,0.0
63398014401,Rancho San Juan High,36.730012,-121.630189,1615.0,71.0,3,1,22.74647887323944,0.1078516538590043,0.0564220073421791,0.0,0.0017130620985010706
63405005342,San Antonio Elementary,35.943558,-121.082704,122.0,8.0,1,1,15.25,0.0080855329101236,0.0372657580919931,-4.0,0.0
63408005343,San Ardo Elementary,36.019128,-120.904773,93.0,7.0,1,1,13.285714285714286,0.0061476779151353,0.0322462886347043,-4.0,0.0
63414005344,San Benito High,36.840788,-121.404735,3423.0,136.0,3,1,25.169117647058822,0.2286668894086201,0.062612736747169,378.0,0.16359743040685226
63414008958,San Andreas Continuation High,36.854602,-121.3969,68.0,3.0,3,4,22.666666666666668,0.0044771132642833,0.0562180579216354,-4.0,0.0
63417001131,North Verdemont Elementary,34.2053,-117.367,468.0,21.0,1,1,22.285714285714285,0.0312061476779151,0.0552445850571915,-4.0,0.0
63417005054,Palm Avenue Elementary,34.1999,-117.3547,538.0,26.0,1,1,20.692307692307693,0.0358837287003007,0.0511728475953348,-4.0,0.0
63417005345,Arrowhead Elementary,34.1616,-117.2869,273.0,13.0,1,1,21.0,0.0181757434012696,0.0519591141396933,-4.0,0.0
63417005346,Arrowview Middle,34.1374,-117.2979,973.0,43.0,2,1,22.627906976744185,0.0649515536251253,0.0561190127174042,-4.0,0.0
63417005347,Barton Elementary,34.1397,-117.2386,520.0,25.0,1,1,20.8,0.0346809221516872,0.0514480408858603,-4.0,0.0
63417005348,Belvedere Elementary,34.1487,-117.2326,590.0,27.0,1,1,21.85185185185185,0.0393585031740728,0.0541359076282415,-4.0,0.0
63417005349,Bradley Elementary,34.1235,-117.2725,519.0,24.0,1,1,21.625,0.0346140995656531,0.0535562180579216,-4.0,0.0
63417005350,Captain Leland Norton Elementary,34.113,-117.2863,474.0,22.0,1,1,21.545454545454547,0.0316070831941196,0.0533529502865107,-4.0,0.0
63417005351,Cajon High,34.1762,-117.309,2790.0,119.0,3,1,23.445378151260503,0.1863681924490478,0.0582079509827781,924.0,0.3974304068522484
63417005352,Manuel A. Salinas Creative Arts Elementary,34.1403,-117.3308,465.0,23.0,1,1,20.217391304347824,0.0310056799198128,0.0499592622768683,-4.0,0.0
63417005353,Cole Elementary,34.1239,-117.2115,435.0,20.0,1,1,21.75,0.0290010023387905,0.0538756388415673,-4.0,0.0
63417005354,Curtis Middle,34.118609,-117.253539,665.0,31.0,2,1,21.451612903225808,0.0443701971266288,0.0531131505193163,-4.0,0.0
63417005355,Cypress Elementary,34.1137,-117.2189,456.0,25.0,1,1,18.24,0.0304042766455061,0.0449063032367972,-4.0,0.0
63417005356,Davidson Elementary,34.1434,-117.3109,386.0,19.0,1,1,20.31578947368421,0.0257266956231206,0.0502107056397381,-4.0,0.0
63417005357,Del Rosa Elementary,34.1515,-117.256,486.0,22.0,1,1,22.09090909090909,0.0324089542265285,0.0547467864333281,-4.0,0.0
63417005359,Emmerton Elementary,34.1323,-117.2357,499.0,21.0,1,1,23.761904761904763,0.0332776478449716,0.0590167924069116,-4.0,0.0
63417005361,Golden Valley Middle,34.1603,-117.2792,751.0,38.0,2,1,19.76315789473684,0.0501169395255596,0.0487985295436205,-4.0,0.0
63417005362,Hunt Elementary,34.1392,-117.2577,529.0,24.0,1,1,22.041666666666668,0.0352823254259939,0.0546209540034071,-4.0,0.0
63417005363,Kendall Elementary,34.172944,-117.330518,354.0,19.0,1,1,18.63157894736842,0.02358837287003,0.0459069308706177,-4.0,0.0
63417005364,Kimbark Elementary,34.2357,-117.4119,335.0,17.0,1,1,19.705882352941178,0.0223187437353825,0.0486521695560677,-4.0,0.0
63417005365,Lankershim Elementary,34.1181,-117.2344,582.0,28.0,1,1,20.785714285714285,0.0388239224858002,0.0514115356534436,-4.0,0.0
63417005366,Lincoln Elementary,34.1229,-117.2885,607.0,27.0,1,1,22.48148148148148,0.0404944871366521,0.0557448419458641,-4.0,0.0
63417005367,Lytle Creek Elementary,34.0976,-117.3068,538.0,26.0,1,1,20.692307692307693,0.0358837287003007,0.0511728475953348,-4.0,0.0
63417005368,Marshall Elementary,34.1507,-117.2992,353.0,17.0,1,1,20.764705882352946,0.0235215502839959,0.051357851488125,-4.0,0.0
63417005370,Monterey Elementary,34.1078,-117.2684,356.0,18.0,1,1,19.77777777777778,0.0237220180420982,0.0488358886996025,-4.0,0.0
63417005371,Mt. Vernon Elementary,34.1172,-117.3134,482.0,22.0,1,1,21.90909090909091,0.0321416638823922,0.054282174384389,-4.0,0.0
63417005373,Muscoy Elementary,34.1501,-117.3407,681.0,30.0,1,1,22.7,0.045439358503174,0.0563032367972742,-4.0,0.0
63417005374,Newmark Elementary,34.1694,-117.3045,387.0,19.0,1,1,20.36842105263158,0.0257935182091546,0.0503451986012732,-4.0,0.0
63417005375,North Park Elementary,34.1793,-117.3013,508.0,24.0,1,1,21.166666666666668,0.0338790511192783,0.0523850085178875,-4.0,0.0
63417005376,Oehl Elementary,34.1407,-117.2079,457.0,22.0,1,1,20.772727272727277,0.0304710992315402,0.0513783490785194,-4.0,0.0
63417005378,Parkside Elementary,34.1597,-117.2779,470.0,21.0,1,1,22.38095238095238,0.0313397928499833,0.0554879532733025,-4.0,0.0
63417005379,Ramona-Alessandro Elementary,34.1116,-117.322,508.0,26.0,1,1,19.53846153846154,0.0338790511192783,0.0482243480539903,-4.0,0.0
63417005380,Richardson PREP HI Middle,34.0926,-117.3069,579.0,24.0,2,1,24.125,0.0386234547276979,0.0599446337308347,-4.0,0.0
63417005381,Riley Elementary,34.1226,-117.2994,486.0,23.0,1,1,21.130434782608692,0.0324089542265285,0.0522924227834975,-4.0,0.0
63417005382,Rio Vista Elementary,34.1261,-117.3307,429.0,22.0,1,1,19.5,0.028600066822586,0.0481260647359454,-4.0,0.0
63417005383,Roosevelt Elementary,34.1282,-117.3117,516.0,29.0,1,1,17.79310344827586,0.0344136318075509,0.0437643188627151,-4.0,0.0
63417005384,San Bernardino High,34.1315,-117.2958,1639.0,81.0,3,1,20.234567901234566,0.1094553959238222,0.0500031547731718,575.0,0.24796573875803
63417005385,San Gorgonio High,34.1278,-117.237,1605.0,80.0,3,1,20.0625,0.1071834279986635,0.0495634582623509,476.0,0.20556745182012848
63417005386,Serrano Middle,34.1448,-117.2186,689.0,41.0,2,1,16.804878048780488,0.0459739391914467,0.0412390410105123,-4.0,0.0
63417005387,Shandin Hills Middle,34.167,-117.3164,732.0,38.0,2,1,19.26315789473684,0.0488473103909121,0.0475208464090379,-4.0,0.0
63417005388,Thompson Elementary,34.119735,-117.203872,484.0,22.0,1,1,22.0,0.0322753090544604,0.0545144804088586,-4.0,0.0
63417005389,Urbita Elementary,34.0857,-117.3047,387.0,18.0,1,1,21.5,0.0257935182091546,0.0532367972742759,-4.0,0.0
63417005390,Vermont Elementary,34.1623,-117.3523,647.0,28.0,1,1,23.107142857142858,0.0431673905780153,0.0573436359211487,-4.0,0.0
63417005391,Warm Springs Elementary,34.1177,-117.2429,444.0,22.0,1,1,20.181818181818183,0.0296024056130972,0.0498683599194672,-4.0,0.0
63417005392,Wilson Elementary,34.1435,-117.2804,466.0,24.0,1,1,19.416666666666668,0.0310725025058469,0.0479131175468483,-4.0,0.0
63417007277,Fairfax Elementary,34.1292,-117.2573,374.0,16.0,1,1,23.375,0.0249248245907116,0.0580281090289608,-4.0,0.0
63417007342,Anderson,34.107024,-117.273423,74.0,8.0,4,2,9.25,0.0048780487804878,0.0219335604770017,-4.0,0.0
63417007344,San Andreas High,34.1293,-117.2164,459.0,31.0,3,4,14.806451612903226,0.0306047444036084,0.0361323295048634,-4.0,0.0
63417007345,Sierra High,34.1165,-117.2737,446.0,23.0,3,4,19.39130434782609,0.0297360507851653,0.0478483075327753,-4.0,0.0
63417007346,Yvonne Harmon,34.171736,-117.330552,17.0,2.0,1,2,8.5,0.0010691613765452,0.0200170357751277,-4.0,0.0
63417008185,Martin Luther King Jr. Middle,34.1227,-117.3234,574.0,28.0,2,1,20.5,0.0382893417975275,0.0506814310051107,-4.0,0.0
63417008959,Highland Pacific Elementary,34.1293,-117.2142,279.0,15.0,1,1,18.6,0.0185766789174741,0.0458262350936967,-4.0,0.0
63417009187,Hillside Elementary,34.1743,-117.2898,647.0,29.0,1,1,22.310344827586206,0.0431673905780153,0.0553075251130823,-4.0,0.0
63417009434,Howard Inghram Elementary,34.1319,-117.3246,238.0,12.0,1,1,19.83333333333333,0.0158369528900768,0.0489778534923339,-4.0,0.0
63417009435,Del Vallejo Middle,34.145711,-117.247419,649.0,30.0,2,1,21.633333333333333,0.0433010357500835,0.0535775127768313,-4.0,0.0
63417010048,Alternative Learning Center,34.1293,-117.2164,1332.0,50.0,4,4,26.64,0.0889408620113598,0.0663713798977853,-4.0,0.0
63417010049,Pacific High,34.1299,-117.2646,1218.0,60.0,3,1,20.3,0.0813230872034747,0.0501703577512776,358.0,0.1550321199143469
63417010303,E. Neal Roberts Elementary,34.117,-117.275,380.0,18.0,1,1,21.11111111111111,0.0253257601069161,0.0522430437251561,-4.0,0.0
63417010365,Arroyo Valley High,34.1182,-117.3272,2884.0,115.0,3,1,25.078260869565216,0.1926495155362512,0.0623805644026368,469.0,0.2025695931477516
63417010366,Middle College High,34.090894,-117.311687,249.0,10.0,3,4,24.9,0.0165720013364517,0.0619250425894378,-4.0,0.0
63417011106,Cesar E. Chavez Middle,34.202162,-117.365881,1053.0,47.0,2,1,22.404255319148938,0.0702973605078516,0.0555475008155424,-4.0,0.0
63417011107,Roger Anton Elementary,34.127712,-117.268338,609.0,28.0,1,1,21.75,0.0406281323087203,0.0538756388415673,-4.0,0.0
63417011741,Juanita Blakely Jones Elementary,34.1116,-117.2971,407.0,22.0,1,1,18.5,0.0271299699298362,0.0455706984667802,-4.0,0.0
63417012143,Colonel Joseph C. Rodriguez PREP Academy,34.1328,-117.2387,739.0,29.0,2,1,25.48275862068965,0.0493150684931506,0.0634142043118134,-4.0,0.0
63417012181,Bing Wong Elementary,34.1165,-117.2577,650.0,30.0,1,1,21.666666666666668,0.0433678583361176,0.0536626916524701,-4.0,0.0
63417013013,Indian Springs High,34.1118,-117.2545,1993.0,86.0,3,1,23.17441860465116,0.1331105913798864,0.0575155500970643,585.0,0.25224839400428267
63417013056,Bob Holcomb Elementary,34.1715,-117.3162,608.0,26.0,1,1,23.384615384615383,0.0405613097226862,0.058052679858472,-4.0,0.0
63417013080,Dr. Mildred Dalton Henry Elementary,34.126689,-117.313301,367.0,15.0,2,1,24.466666666666665,0.0244570664884731,0.0608177172061328,-4.0,0.0
63417013112,George Brown Jr. Elementary,34.138657,-117.298119,746.0,35.0,1,1,21.314285714285717,0.0497828265953892,0.0527622292528595,-4.0,0.0
63417013143,Graciano Gomez Elementary,34.120871,-117.317229,482.0,20.0,1,1,24.1,0.0321416638823922,0.0598807495741056,-4.0,0.0
63417013674,Paakuma K-8,34.188591,-117.41681,973.0,45.0,1,1,21.622222222222224,0.0649515536251253,0.053549119818285,-4.0,0.0
63417013699,H. Frank Dominguez Elementary,34.0998,-117.2812,378.0,19.0,1,1,19.894736842105264,0.0251921149348479,0.049134761947458,-4.0,0.0
63423005393,Allen (Decima M.) Elementary,37.6244,-122.416,339.0,14.0,1,1,24.214285714285715,0.0225860340795188,0.0601727914334388,-4.0,0.0
63423005394,Belle Air Elementary,37.6247,-122.4056,212.0,8.0,1,1,26.5,0.0140995656531907,0.0660136286201022,-4.0,0.0
63423005397,John Muir Elementary,37.6137,-122.4361,365.0,14.0,1,1,26.071428571428573,0.0243234213164049,0.0649184716476028,-4.0,0.0
63423005398,Parkside Intermediate,37.6156,-122.4195,672.0,29.0,2,1,23.17241379310345,0.0448379552288673,0.0575104270692592,-4.0,0.0
63423005399,Rollingwood Elementary,37.6308,-122.4442,232.0,10.0,1,1,23.2,0.0154360173738723,0.0575809199318569,-4.0,0.0
63423008626,Portola Elementary,37.6248,-122.4534,264.0,11.0,1,1,24.0,0.0175743401269629,0.0596252129471891,-4.0,0.0
63429005400,Arundel Elementary,37.50367,-122.27467,353.0,17.0,1,1,20.764705882352946,0.0235215502839959,0.051357851488125,-4.0,0.0
63429005401,Brittan Acres Elementary,37.496055,-122.265285,321.0,16.0,1,1,20.0625,0.0213832275309054,0.0495634582623509,-4.0,0.0
63429005402,Central Middle,37.501215,-122.261887,416.0,22.0,2,1,18.90909090909091,0.027731373204143,0.0466160755768933,-4.0,0.0
63429005403,Heather Elementary,37.492446,-122.274701,266.0,16.0,1,1,16.625,0.017707985299031,0.0407793867120954,-4.0,0.0
63429005405,White Oaks Elementary,37.491433,-122.253722,244.0,12.0,1,1,20.33333333333333,0.0162378884062813,0.0502555366269165,-4.0,0.0
63429008627,Tierra Linda Middle,37.508049,-122.286546,445.0,27.0,2,1,16.48148148148148,0.0296692281991313,0.0404126443308726,-4.0,0.0
63429013998,Arroyo,37.500445,-122.260757,279.0,16.0,1,1,17.4375,0.0185766789174741,0.0428556218057921,-4.0,0.0
63429014383,Mariposa,37.508049,-122.286546,304.0,18.0,1,1,16.88888888888889,0.020247243568326,0.0414537194775695,0.0,0.0017130620985010706
63432002688,Scripps Ranch High,32.908707,-117.111717,1950.0,72.0,3,1,27.08333333333333,0.1302372201804209,0.0675042589437819,1220.0,0.5241970021413276
63432003952,Kumeyaay Elementary,32.835759,-117.090223,374.0,17.0,1,1,22.0,0.0249248245907116,0.0545144804088586,-4.0,0.0
63432003954,Nye Elementary,32.696089,-117.069084,317.0,13.0,1,1,24.384615384615383,0.0211159371867691,0.0606080461276372,-4.0,0.0
63432005275,Language Academy,32.768176,-117.061876,1007.0,45.0,1,1,22.377777777777776,0.067223521550284,0.0554798409994321,-4.0,0.0
63432005330,Dingeman Elementary,32.933439,-117.091306,657.0,25.0,1,1,26.28,0.0438356164383561,0.0654514480408858,-4.0,0.0
63432005407,Adams Elementary,32.761761,-117.118041,265.0,12.0,1,1,22.08333333333333,0.0176411627129969,0.0547274275979557,-4.0,0.0
63432005408,Alcott Elementary,32.832637,-117.221097,170.0,9.0,1,1,18.88888888888889,0.0112930170397594,0.0465644520159,-4.0,0.0
63432005410,Angier Elementary,32.80518,-117.145684,403.0,18.0,1,1,22.38888888888889,0.0268626795856999,0.0555082339579784,-4.0,0.0
63432005411,Audubon K-8,32.710685,-117.030631,399.0,21.0,1,1,19.0,0.0265953892415636,0.0468483816013628,-4.0,0.0
63432005412,Baker Elementary,32.698513,-117.107497,333.0,16.0,1,1,20.8125,0.0221850985633144,0.0514799829642248,-4.0,0.0
63432005413,Balboa Elementary,32.687257,-117.10837,423.0,22.0,1,1,19.227272727272727,0.0281991313063815,0.0474291466625367,-4.0,0.0
63432005414,Barnard Elementary,32.802291,-117.224744,473.0,23.0,1,1,20.565217391304348,0.0315402606080855,0.0508480853270128,-4.0,0.0
63432005416,Bay Park Elementary,32.787374,-117.203562,478.0,20.0,1,1,23.9,0.0318743735382559,0.0593696763202725,-4.0,0.0
